price,units_sold,rating,rating_count,badges_count,badge_product_quality,product_variation_inventory,shipping_option_price,merchant_rating_count,merchant_rating,merchant_has_profile_picture,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,size_m,size_other,size_s,size_xs,log_units_sold,tag_summer,tag_women's fashion,tag_sexy,tag_tank
5.0,100,2.79,19,0,0,18,2,9357,4.225392754087848,0,4.0,4.0,2.0,2.0,7.0,0,0,1,0,4.605170185988092,1,0,0,0
7.0,1000,3.28,141,0,0,7,2,12309,4.0451702006661785,1,44.0,29.0,21.0,17.0,30.0,0,0,0,1,6.907755278982137,1,1,0,0
12.0,10000,3.25,1276,0,0,15,3,6158,3.794738551477753,0,431.0,195.0,205.0,146.0,299.0,0,0,1,0,9.210340371976184,1,1,0,0
2.0,100,3.67,12,0,0,1,1,111,3.8018018018018016,0,5.0,3.0,1.0,1.0,2.0,0,0,0,1,4.605170185988092,0,1,0,0
4.0,100,3.1,21,0,0,5,1,22615,4.078222418748618,0,4.0,5.0,5.0,3.0,4.0,0,1,0,0,4.605170185988092,1,1,1,0
11.0,10000,3.75,1520,0,0,50,3,2975,4.1808403361344535,0,660.0,322.0,231.0,119.0,188.0,0,0,1,0,9.210340371976184,0,1,0,0
13.0,100,3.49,55,1,0,2,3,3276,4.428571428571429,0,21.0,11.0,6.0,8.0,9.0,0,1,0,0,4.605170185988092,0,1,0,0
6.0,10000,4.35,3279,1,1,3,2,110548,4.143666099793755,1,2091.0,612.0,336.0,109.0,131.0,0,1,0,0,9.210340371976184,1,1,1,0
12.0,100,3.68,40,0,0,50,3,4758,4.243589743589744,0,16.0,8.0,7.0,5.0,4.0,0,1,0,0,4.605170185988092,1,1,1,0
12.0,5000,3.96,247,0,0,50,3,31916,4.105777666374232,1,135.0,37.0,32.0,17.0,26.0,0,0,1,0,8.517193191416238,1,1,1,0
14.0,100,4.09,150,0,0,50,4,14291,4.184731649289763,0,76.0,37.0,19.0,10.0,8.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,100,4.38,8,0,0,50,2,120,4.283333333333333,0,6.0,1.0,0.0,0.0,1.0,0,1,0,0,4.605170185988092,1,1,1,0
14.0,100,4.23,44,0,0,3,4,878,4.210706150341686,0,20.0,16.0,7.0,0.0,1.0,0,0,1,0,4.605170185988092,1,1,0,0
9.0,1000,3.37,238,0,0,13,3,28694,3.8938454032201855,0,86.0,40.0,37.0,26.0,49.0,0,0,0,1,6.907755278982137,1,1,1,0
11.0,100,3.8,10,0,0,10,2,247,3.94331983805668,0,5.0,1.0,2.0,1.0,1.0,0,0,0,1,4.605170185988092,1,1,0,0
3.7,5000,3.47,835,0,0,50,1,21012,4.189843898724538,1,342.0,113.0,143.0,68.0,169.0,0,1,0,0,8.517193191416238,1,0,0,0
9.0,10000,4.02,840,0,0,50,3,42919,4.105967054218412,0,439.0,171.0,102.0,60.0,68.0,0,0,1,0,9.210340371976184,1,1,1,0
3.85,1000,4.18,142,0,0,1,1,31138,4.117444922602608,1,81.0,26.0,22.0,6.0,7.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,1000,3.49,154,0,0,2,2,5422,3.988933972703799,0,55.0,33.0,25.0,15.0,26.0,0,0,0,1,6.907755278982137,1,1,0,0
14.0,1000,3.87,186,0,0,10,4,288,3.7291666666666665,0,90.0,38.0,24.0,12.0,22.0,0,1,0,0,6.907755278982137,1,1,0,0
11.0,20000,3.64,3397,0,0,50,3,402743,4.156715324661136,1,1342.0,691.0,618.0,301.0,445.0,0,0,1,0,9.903487552536127,1,1,1,0
6.0,5000,3.75,506,0,0,7,2,2127,3.8175834508697695,0,226.0,106.0,65.0,41.0,68.0,0,0,0,1,8.517193191416238,1,1,0,0
8.0,5000,3.39,1248,0,0,50,3,14194,4.041214597717345,0,440.0,207.0,233.0,139.0,229.0,1,0,0,0,8.517193191416238,1,1,1,0
5.74,10000,3.61,2366,0,0,1,1,59903,4.153665091898569,1,981.0,434.0,368.0,220.0,363.0,1,0,0,0,9.210340371976184,1,1,0,0
11.0,100,3.09,22,0,0,50,3,16487,3.967610844908109,0,5.0,5.0,4.0,3.0,5.0,0,0,1,0,4.605170185988092,1,1,0,0
2.0,1000,4.13,143,0,0,50,1,1055,4.036018957345972,0,82.0,28.0,15.0,5.0,13.0,0,1,0,0,6.907755278982137,1,1,0,0
8.0,1000,3.42,373,0,0,50,2,1322,3.965204236006052,0,144.0,57.0,60.0,35.0,77.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,1000,3.81,166,0,0,50,3,6357,4.254207959729432,0,77.0,31.0,28.0,10.0,20.0,0,1,0,0,6.907755278982137,1,1,0,0
2.0,1000,4.19,81,1,1,1,1,126370,4.14695734747171,1,50.0,14.0,6.0,4.0,7.0,0,0,0,1,6.907755278982137,1,1,1,1
11.0,5000,3.13,908,0,0,50,2,2127,3.8175834508697695,0,268.0,132.0,169.0,129.0,210.0,0,0,1,0,8.517193191416238,1,1,0,0
11.0,20000,3.56,3929,0,0,50,2,33839,3.9623806850084224,0,1417.0,804.0,786.0,411.0,511.0,1,0,0,0,9.903487552536127,1,1,0,0
8.0,10,5.0,0,0,0,50,3,27175,3.966034958601656,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.302585092994046,1,1,0,1
5.0,5000,3.7,296,0,0,2,2,18138,3.831513948616165,0,133.0,45.0,52.0,29.0,37.0,0,0,0,1,8.517193191416238,1,1,0,0
9.0,100,3.7,27,0,0,50,3,104,3.8942307692307687,0,11.0,4.0,6.0,5.0,1.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,5000,3.68,856,0,0,50,3,5083,3.9474719653747785,0,358.0,169.0,147.0,64.0,118.0,1,0,0,0,8.517193191416238,1,1,0,1
7.0,100,3.95,65,0,0,50,2,1047,3.9560649474689593,0,30.0,17.0,10.0,1.0,7.0,0,0,0,1,4.605170185988092,1,1,1,0
9.0,20000,4.1,4874,0,0,50,3,20681,3.9993714037038814,1,2616.0,1011.0,657.0,284.0,306.0,0,0,1,0,9.903487552536127,1,1,0,1
11.0,5000,3.59,1329,0,0,50,2,246312,4.2037253564584764,0,515.0,265.0,238.0,115.0,196.0,1,0,0,0,8.517193191416238,1,1,1,0
2.0,100,2.57,7,0,0,5,1,12919,4.024460097530769,0,1.0,1.0,2.0,0.0,3.0,0,0,1,0,4.605170185988092,1,1,0,0
14.0,20000,3.61,5891,0,0,50,3,14553,3.9152752009894867,0,2246.0,1221.0,1098.0,506.0,820.0,1,0,0,0,9.903487552536127,1,0,0,0
7.0,10000,3.86,2092,0,0,50,2,5534,3.999819298879653,0,1009.0,399.0,300.0,143.0,241.0,0,0,1,0,9.210340371976184,1,1,0,0
8.0,10000,3.66,1467,0,0,50,3,8563,3.8971154969052897,0,624.0,262.0,246.0,122.0,213.0,0,1,0,0,9.210340371976184,1,1,0,0
13.0,10000,3.87,2731,0,0,48,3,16447,4.030461482337205,0,1223.0,644.0,419.0,178.0,267.0,1,0,0,0,9.210340371976184,1,1,0,0
12.0,50,4.75,4,0,0,18,3,57,4.175438596491228,0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,3.912023005428146,1,0,0,0
8.0,10000,4.13,1312,0,0,50,2,7356,4.053017944535074,1,705.0,296.0,162.0,79.0,70.0,0,0,0,1,9.210340371976184,1,1,0,1
8.0,8,5.0,0,0,0,50,3,626,3.916932907348243,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.0794415416798357,1,1,1,0
11.0,1000,3.8,75,0,0,20,3,3762,3.7974481658692185,0,35.0,12.0,12.0,10.0,6.0,0,0,1,0,6.907755278982137,1,1,0,0
5.0,100,3.97,30,0,0,50,2,10600,3.8675471698113206,0,16.0,5.0,5.0,0.0,4.0,0,0,1,0,4.605170185988092,1,1,0,0
5.75,100,4.26,27,0,0,50,2,36,4.4444444444444455,0,18.0,4.0,2.0,0.0,3.0,0,1,0,0,4.605170185988092,0,1,0,0
8.0,5000,3.32,743,0,0,31,3,4178,3.9375299186213497,0,243.0,122.0,142.0,99.0,137.0,0,1,0,0,8.517193191416238,1,1,0,0
7.0,100,3.95,65,0,0,50,2,1047,3.9560649474689593,0,30.0,17.0,10.0,1.0,7.0,0,0,0,1,4.605170185988092,1,1,1,0
6.0,50,4.0,4,0,0,50,2,139788,4.166509285489456,0,2.0,1.0,0.0,1.0,0.0,0,0,1,0,3.912023005428146,1,1,1,0
11.0,20000,3.78,2729,0,0,50,2,4336,4.003228782287823,0,1334.0,459.0,339.0,201.0,396.0,0,0,1,0,9.903487552536127,0,0,0,0
5.65,1000,3.96,164,0,0,17,2,12309,4.0451702006661785,1,86.0,26.0,28.0,8.0,16.0,1,0,0,0,6.907755278982137,1,1,0,1
8.0,5000,4.14,555,0,0,50,3,9678,3.799958669146518,0,304.0,122.0,68.0,23.0,38.0,1,0,0,0,8.517193191416238,1,1,0,1
5.0,5000,3.6,763,0,0,7,2,5995,4.028857381150959,0,308.0,146.0,130.0,55.0,124.0,0,0,0,1,8.517193191416238,1,1,0,0
11.0,10000,4.05,1479,0,0,50,2,5816,3.936382393397524,0,754.0,329.0,219.0,73.0,104.0,1,0,0,0,9.210340371976184,1,1,0,0
49.0,100,4.67,6,1,0,2,12,29977,4.223137738933182,0,4.0,2.0,0.0,0.0,0.0,0,1,0,0,4.605170185988092,1,1,1,0
5.0,100,4.83,6,0,0,1,2,231,3.0389610389610384,0,5.0,1.0,0.0,0.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
4.66,100,2.92,24,0,0,50,1,8443,4.2757313751036365,0,9.0,0.0,4.0,2.0,9.0,0,1,0,0,4.605170185988092,0,0,0,1
7.0,100,3.0,22,0,0,50,2,3060,3.9349673202614377,0,5.0,3.0,7.0,1.0,6.0,0,1,0,0,4.605170185988092,1,0,0,0
19.0,1000,3.4,255,0,0,49,5,18762,3.760579895533525,1,96.0,44.0,37.0,23.0,55.0,0,0,0,1,6.907755278982137,1,1,0,0
23.0,100,3.86,118,0,0,50,6,8117,4.064925465073303,0,63.0,16.0,16.0,6.0,17.0,1,0,0,0,4.605170185988092,1,1,1,0
9.0,100,3.84,51,0,0,2,3,1078,3.651205936920223,0,27.0,6.0,8.0,3.0,7.0,0,1,0,0,4.605170185988092,1,1,1,0
6.0,1000,3.41,106,0,0,50,2,2044,4.00293542074364,0,35.0,19.0,22.0,14.0,16.0,0,0,1,0,6.907755278982137,0,1,1,0
14.0,100,3.92,25,0,0,50,4,7328,4.227620087336245,0,8.0,11.0,4.0,0.0,2.0,1,0,0,0,4.605170185988092,0,1,0,0
22.0,20000,3.66,1103,0,0,50,6,4107,4.09690771852934,0,461.0,218.0,170.0,94.0,160.0,0,0,1,0,9.903487552536127,0,1,0,0
8.0,1000,2.98,108,0,0,20,2,942,3.4755838641188967,0,36.0,9.0,17.0,9.0,37.0,0,0,1,0,6.907755278982137,1,1,1,0
2.66,100,2.67,12,0,0,1,1,66644,4.137581777804454,1,1.0,4.0,2.0,0.0,5.0,0,0,1,0,4.605170185988092,1,1,0,0
16.0,10000,4.34,3075,1,1,50,4,17621,4.3011747346915605,0,1974.0,581.0,275.0,91.0,154.0,0,0,0,1,9.210340371976184,1,1,1,0
11.0,1000,3.75,213,0,0,50,3,17120,3.898890186915888,0,97.0,35.0,38.0,16.0,27.0,0,0,1,0,6.907755278982137,1,1,0,1
14.0,1000,3.74,582,0,0,43,3,32858,3.88553776857995,0,252.0,117.0,95.0,46.0,72.0,0,1,0,0,6.907755278982137,1,1,1,0
16.0,2,5.0,0,0,0,10,5,693,4.303030303030303,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.6931471805599453,1,0,0,0
8.0,1000,4.18,668,0,0,48,2,5226,4.005740528128587,0,385.0,126.0,85.0,33.0,39.0,0,0,0,1,6.907755278982137,1,1,0,0
9.0,5000,4.22,827,0,0,50,3,14275,4.091418563922942,0,471.0,185.0,96.0,36.0,39.0,1,0,0,0,8.517193191416238,1,1,0,0
14.0,100,4.23,65,1,1,50,4,3520,4.169886363636364,0,41.0,8.0,10.0,2.0,4.0,0,0,1,0,4.605170185988092,1,0,0,0
11.0,10000,3.76,1546,0,0,27,3,55499,4.138885385322259,0,662.0,328.0,252.0,129.0,175.0,0,1,0,0,9.210340371976184,1,1,0,0
15.0,1000,3.96,382,0,0,50,4,51369,3.9682688002491777,1,190.0,83.0,48.0,25.0,36.0,0,0,1,0,6.907755278982137,1,1,0,0
4.0,50,1.0,1,0,0,20,1,254,3.515748031496063,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,3.912023005428146,1,1,0,0
5.75,10,5.0,0,0,0,5,2,3,2.333333333333333,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2.302585092994046,1,1,0,0
9.0,1000,3.29,99,0,0,44,3,88193,4.080890773644168,1,40.0,12.0,10.0,11.0,26.0,0,1,0,0,6.907755278982137,1,1,0,0
6.0,1000,3.21,362,0,0,50,2,5914,4.155393980385527,0,117.0,60.0,52.0,48.0,85.0,0,0,1,0,6.907755278982137,0,1,0,0
8.0,10000,4.09,1087,0,0,50,2,4019,3.9609355561084847,0,626.0,176.0,138.0,48.0,99.0,0,0,1,0,9.210340371976184,0,1,0,0
5.73,1000,3.69,182,0,0,50,1,3396,4.2794464075382805,0,82.0,30.0,27.0,17.0,26.0,0,1,0,0,6.907755278982137,1,1,0,0
8.0,20000,3.9,3700,0,0,2,2,9492,4.130004214075011,0,1783.0,730.0,566.0,258.0,363.0,0,0,0,1,9.903487552536127,1,1,1,1
11.0,1000,3.35,85,0,0,50,2,3668,3.895038167938931,0,27.0,16.0,17.0,10.0,15.0,0,0,1,0,6.907755278982137,1,1,1,1
8.0,50,3.67,6,0,0,20,3,519,3.7919075144508665,0,2.0,1.0,2.0,1.0,0.0,0,0,1,0,3.912023005428146,1,1,1,0
7.0,10,5.0,2,0,0,2,2,46,3.608695652173913,0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,2.302585092994046,1,0,0,0
4.0,50000,4.0,10927,0,0,50,1,13665,4.094694474935968,1,5479.0,2331.0,1605.0,665.0,847.0,0,0,1,0,10.819778284410283,0,1,1,1
13.0,100,3.22,9,0,0,50,3,111,3.8018018018018016,0,5.0,0.0,0.0,0.0,4.0,0,1,0,0,4.605170185988092,1,1,1,0
12.0,1000,4.15,153,0,0,50,3,15551,4.2336827213684005,0,87.0,30.0,19.0,6.0,11.0,0,0,1,0,6.907755278982137,0,1,0,0
9.0,10000,4.15,2587,0,0,50,3,5808,4.306990358126721,0,1511.0,479.0,275.0,115.0,207.0,0,0,0,1,9.210340371976184,0,1,0,1
5.78,5000,3.55,876,0,0,50,1,27175,3.966034958601656,0,362.0,142.0,141.0,77.0,154.0,0,0,0,1,8.517193191416238,1,0,0,0
5.86,1000,4.28,512,1,1,50,2,904,4.264380530973451,0,310.0,108.0,46.0,25.0,23.0,0,1,0,0,6.907755278982137,1,1,1,0
9.0,10000,3.82,1860,0,0,50,3,9177,3.8740329083578513,0,891.0,323.0,280.0,161.0,205.0,0,0,0,1,9.210340371976184,1,0,0,1
3.87,1000,3.34,94,0,0,1,1,3117,4.127366057106192,0,33.0,13.0,19.0,11.0,18.0,0,0,0,1,6.907755278982137,1,1,1,0
9.0,1000,4.52,312,1,1,50,3,27740,4.380173035328046,1,216.0,64.0,16.0,9.0,7.0,0,0,1,0,6.907755278982137,1,0,0,0
5.74,100,3.38,58,0,0,1,2,66644,4.137581777804454,1,24.0,6.0,11.0,2.0,15.0,0,0,0,1,4.605170185988092,0,1,0,0
9.0,10000,4.06,1642,0,0,28,3,12309,4.0451702006661785,1,894.0,303.0,224.0,92.0,129.0,1,0,0,0,9.210340371976184,1,1,0,1
8.0,7,5.0,1,0,0,50,3,6348,4.248582230623819,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1.9459101490553132,1,1,0,0
3.68,100,3.71,42,0,0,1,1,105015,3.789601485502071,0,18.0,7.0,9.0,3.0,5.0,0,0,0,1,4.605170185988092,1,0,0,0
4.86,1000,3.89,115,0,0,1,1,21842,3.7899001922900832,1,55.0,23.0,20.0,3.0,14.0,0,0,0,1,6.907755278982137,1,0,0,0
11.0,100,3.96,25,2,1,50,2,794,4.277078085642319,0,17.0,0.0,2.0,2.0,4.0,0,0,0,1,4.605170185988092,1,1,1,0
12.0,50,3.29,7,0,0,50,3,28,3.4642857142857144,0,1.0,3.0,1.0,1.0,1.0,0,1,0,0,3.912023005428146,1,1,0,0
15.0,1000,3.3,408,0,0,49,4,1335,3.949063670411985,0,129.0,67.0,91.0,41.0,80.0,0,1,0,0,6.907755278982137,1,1,0,0
3.91,1000,3.73,145,0,0,50,1,32168,3.8845436458592384,0,64.0,30.0,18.0,14.0,19.0,0,0,1,0,6.907755278982137,1,1,0,1
11.0,100,3.16,38,0,0,9,3,38985,4.064229831986662,0,11.0,7.0,7.0,3.0,10.0,1,0,0,0,4.605170185988092,1,0,0,0
11.0,100,3.46,56,0,0,50,3,90105,4.2012984851007165,1,23.0,9.0,8.0,3.0,13.0,1,0,0,0,4.605170185988092,1,0,0,0
8.0,10000,4.18,1352,0,0,50,2,25356,3.9025477204606407,0,777.0,274.0,155.0,55.0,91.0,0,0,1,0,9.210340371976184,1,0,0,0
8.0,10000,3.82,2520,0,0,50,3,8821,3.8720099761931763,0,1220.0,433.0,365.0,203.0,299.0,1,0,0,0,9.210340371976184,1,1,0,1
14.0,10000,4.36,2010,1,1,50,3,22765,4.238172633428508,0,1271.0,400.0,200.0,69.0,70.0,0,0,1,0,9.210340371976184,1,1,1,0
7.0,50,3.0,2,0,0,50,2,25222,4.001546269130125,0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,3.912023005428146,1,0,0,1
6.0,100,4.0,35,0,0,50,2,3245,3.774114021571649,0,21.0,5.0,2.0,2.0,5.0,0,1,0,0,4.605170185988092,1,1,0,0
6.0,1000,4.18,352,0,0,5,2,17738,3.9359003269816215,0,211.0,59.0,40.0,17.0,25.0,0,0,0,1,6.907755278982137,1,1,0,0
12.0,100,3.0,6,0,0,10,3,366,3.9754098360655736,0,2.0,0.0,2.0,0.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
9.0,50,4.0,5,0,0,50,3,537,4.4581005586592175,0,3.0,0.0,1.0,1.0,0.0,0,0,1,0,3.912023005428146,1,0,1,0
3.88,100,3.47,34,0,0,1,1,5654,3.9587902370003536,0,14.0,5.0,6.0,1.0,8.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,20000,3.96,3761,0,0,50,2,12476,3.9987976915678094,0,1958.0,675.0,518.0,242.0,368.0,0,0,1,0,9.903487552536127,1,1,1,1
12.0,1000,3.98,131,0,0,50,3,42919,4.105967054218412,0,64.0,29.0,21.0,6.0,11.0,0,0,1,0,6.907755278982137,0,1,0,1
5.65,1000,3.39,192,0,0,50,2,37956,4.030377278954578,0,67.0,34.0,34.0,20.0,37.0,1,0,0,0,6.907755278982137,1,1,1,1
11.0,1000,4.46,217,1,1,50,3,9002,4.0146634081315264,1,147.0,40.0,18.0,6.0,6.0,1,0,0,0,6.907755278982137,1,1,0,1
12.0,1000,3.82,428,0,0,50,3,18831,3.978864638096755,1,189.0,101.0,59.0,30.0,49.0,0,0,1,0,6.907755278982137,1,1,0,1
5.74,10000,3.61,2366,0,0,1,1,59903,4.153665091898569,1,981.0,434.0,368.0,220.0,363.0,1,0,0,0,9.210340371976184,1,1,0,0
9.0,100,4.13,23,0,0,3,3,3769,4.239851419474662,0,13.0,4.0,4.0,0.0,2.0,0,1,0,0,4.605170185988092,1,1,0,0
8.0,5000,3.45,920,0,0,5,3,4632,4.192789291882556,0,288.0,207.0,190.0,99.0,136.0,0,0,1,0,8.517193191416238,1,1,0,0
8.0,1000,3.39,219,0,0,1,2,73271,3.9544430948124085,1,86.0,33.0,30.0,20.0,50.0,0,1,0,0,6.907755278982137,1,1,1,0
5.79,5000,3.78,1022,0,0,6,2,3566,3.7324733595064497,0,470.0,194.0,155.0,74.0,129.0,0,0,1,0,8.517193191416238,1,1,0,0
8.0,10000,3.27,1167,0,0,12,2,9177,3.8740329083578513,0,412.0,187.0,166.0,113.0,289.0,0,0,1,0,9.210340371976184,1,1,0,0
2.79,100,4.0,2,0,0,35,1,1309,4.2452253628724215,0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,4.605170185988092,1,1,1,0
9.0,100,3.73,82,0,0,15,3,35679,3.9097788615151767,0,32.0,16.0,22.0,4.0,8.0,0,0,1,0,4.605170185988092,1,1,0,0
13.0,100,3.49,55,1,0,2,3,3276,4.428571428571429,0,21.0,11.0,6.0,8.0,9.0,0,1,0,0,4.605170185988092,0,1,0,0
8.0,20000,3.68,2015,0,0,50,3,3771,3.881463802704853,0,911.0,340.0,279.0,169.0,316.0,0,0,1,0,9.903487552536127,1,1,0,1
5.65,1000,4.24,319,0,0,12,2,7627,4.0477251868362405,0,183.0,69.0,37.0,19.0,11.0,0,1,0,0,6.907755278982137,1,1,0,0
4.86,1000,3.79,200,0,0,1,1,2707,4.189139268562985,0,95.0,35.0,28.0,16.0,26.0,0,0,0,1,6.907755278982137,1,1,0,0
6.0,1000,3.82,523,0,0,4,2,3218,4.170602858918583,0,232.0,114.0,72.0,59.0,46.0,0,0,1,0,6.907755278982137,1,1,0,0
6.0,1000,4.01,471,0,0,50,2,2505,4.092215568862276,0,252.0,85.0,62.0,31.0,41.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,1000,4.22,621,0,0,50,2,14974,4.1928008548150135,0,373.0,117.0,66.0,27.0,38.0,0,0,1,0,6.907755278982137,1,1,0,0
11.0,5000,3.45,869,0,0,50,2,36361,3.967520145210528,0,305.0,164.0,155.0,107.0,138.0,1,0,0,0,8.517193191416238,1,1,1,0
9.0,10000,3.93,2253,0,0,23,3,16091,4.343235348952831,0,1044.0,526.0,348.0,146.0,189.0,0,0,1,0,9.210340371976184,1,1,1,0
8.0,1000,3.74,536,0,0,50,3,30225,4.267890818858561,0,231.0,104.0,92.0,46.0,63.0,0,1,0,0,6.907755278982137,0,1,1,0
12.0,20000,3.8,2066,0,0,25,3,55670,4.1214837434884135,1,932.0,422.0,317.0,151.0,244.0,1,0,0,0,9.903487552536127,1,0,0,0
14.0,1000,3.85,422,0,0,50,4,139223,3.933581376640354,0,189.0,102.0,55.0,31.0,45.0,1,0,0,0,6.907755278982137,1,1,1,0
8.0,100,4.07,14,0,0,1,3,360,4.230555555555555,0,9.0,0.0,3.0,1.0,1.0,0,0,1,0,4.605170185988092,1,0,0,0
8.0,1000,3.09,337,0,0,50,3,2076,4.097302504816955,1,101.0,46.0,61.0,40.0,89.0,0,0,1,0,6.907755278982137,1,1,0,0
8.0,100,5.0,13,0,0,50,2,138,3.659420289855072,0,13.0,0.0,0.0,0.0,0.0,0,0,1,0,4.605170185988092,1,1,1,0
7.0,5000,3.44,921,0,0,5,2,3566,3.7324733595064497,0,350.0,149.0,152.0,92.0,178.0,0,0,1,0,8.517193191416238,1,1,0,0
7.0,5000,3.59,677,0,0,50,2,5534,3.999819298879653,0,288.0,101.0,119.0,62.0,107.0,0,0,1,0,8.517193191416238,1,1,0,0
16.0,1000,4.05,580,0,0,50,4,20387,4.1934566145092464,0,321.0,109.0,68.0,23.0,59.0,0,0,1,0,6.907755278982137,1,1,1,0
11.0,1000,3.78,463,0,0,50,2,50864,4.079643755898081,1,216.0,81.0,69.0,41.0,56.0,0,0,1,0,6.907755278982137,1,1,0,0
9.0,1000,4.09,520,0,0,13,3,38985,4.064229831986662,0,281.0,113.0,56.0,30.0,40.0,0,1,0,0,6.907755278982137,1,1,0,0
5.0,5000,3.29,1530,0,0,1,2,4435,3.696054114994363,0,517.0,255.0,256.0,153.0,349.0,0,1,0,0,8.517193191416238,1,1,0,0
16.0,1000,4.52,552,3,1,50,6,6033,4.254433946626886,0,394.0,97.0,33.0,9.0,19.0,0,1,0,0,6.907755278982137,1,1,0,0
7.0,1000,4.23,207,0,0,50,2,4425,4.3324293785310735,1,121.0,43.0,24.0,8.0,11.0,0,1,0,0,6.907755278982137,1,1,0,0
9.0,5000,3.6,985,0,0,50,3,7889,3.9950564076562296,0,388.0,198.0,168.0,77.0,154.0,0,0,1,0,8.517193191416238,1,1,1,0
1.76,100,4.63,35,1,1,2,1,10622,4.455940500847298,0,27.0,5.0,2.0,0.0,1.0,0,1,0,0,4.605170185988092,1,1,0,0
5.0,5000,4.07,824,0,0,50,1,32778,4.048355604368783,0,441.0,165.0,112.0,43.0,63.0,0,0,1,0,8.517193191416238,0,1,0,0
8.0,1000,4.23,650,0,0,50,3,28101,4.114800185046796,0,373.0,141.0,76.0,34.0,26.0,0,0,1,0,6.907755278982137,1,1,0,0
4.69,5000,3.95,574,0,0,3,1,55670,4.1214837434884135,1,274.0,136.0,77.0,38.0,49.0,0,1,0,0,8.517193191416238,1,1,0,0
8.0,1000,4.15,158,0,0,50,2,42514,3.7408853554123347,0,88.0,34.0,18.0,7.0,11.0,0,1,0,0,6.907755278982137,1,1,0,0
6.0,100,3.47,19,0,0,10,2,10600,3.8675471698113206,0,6.0,5.0,4.0,0.0,4.0,0,0,1,0,4.605170185988092,1,1,1,0
6.0,10,2.33,3,0,0,50,2,32394,3.9246774093968018,0,1.0,0.0,0.0,0.0,2.0,0,0,1,0,2.302585092994046,1,0,0,1
6.0,1000,3.0,87,0,0,3,2,232,3.676724137931034,0,22.0,10.0,23.0,10.0,22.0,0,0,0,1,6.907755278982137,1,1,0,0
4.65,50,5.0,0,0,0,9,1,268,3.8917910447761193,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3.912023005428146,1,1,1,1
2.67,10,5.0,0,0,0,5,1,13,3.6923076923076934,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2.302585092994046,1,1,0,0
11.0,100,3.5,10,0,0,49,3,12919,4.024460097530769,0,4.0,2.0,0.0,3.0,1.0,0,0,1,0,4.605170185988092,1,1,0,0
5.0,100,4.0,4,0,0,50,2,19867,4.157547692152817,0,3.0,0.0,0.0,0.0,1.0,0,0,1,0,4.605170185988092,1,1,0,0
11.0,1000,4.22,223,1,1,5,3,667,3.7661169415292353,0,136.0,43.0,20.0,6.0,18.0,0,0,0,1,6.907755278982137,1,1,0,0
7.0,20000,3.98,6510,0,0,5,2,43742,4.063965982351059,0,3140.0,1357.0,1154.0,445.0,414.0,0,0,1,0,9.903487552536127,0,1,1,0
12.0,1000,3.61,171,0,0,7,3,4811,4.194554146747039,0,73.0,30.0,26.0,13.0,29.0,0,0,1,0,6.907755278982137,1,1,0,0
1.72,1000,4.33,18,0,0,9,1,1373,4.007283321194465,0,10.0,5.0,2.0,1.0,0.0,0,0,0,1,6.907755278982137,1,1,0,1
1.72,100,4.23,13,0,0,3,1,1250,4.0032,0,7.0,4.0,0.0,2.0,0.0,0,0,0,1,4.605170185988092,1,1,0,0
8.0,10000,4.21,1631,1,1,6,3,1659,4.321880650994575,0,945.0,333.0,201.0,62.0,90.0,0,0,0,1,9.210340371976184,1,1,0,0
5.8,1000,3.83,52,0,0,4,2,28295,3.8099664251634566,0,25.0,7.0,11.0,4.0,5.0,0,0,0,1,6.907755278982137,1,1,1,0
7.0,50000,4.12,9207,0,0,6,2,15538,4.156197708842837,0,5077.0,1860.0,1185.0,467.0,618.0,1,0,0,0,10.819778284410283,1,1,1,1
3.66,100,3.2,10,0,0,50,1,269,3.3382899628252787,0,4.0,2.0,0.0,0.0,4.0,0,1,0,0,4.605170185988092,1,0,0,0
3.83,5000,3.76,337,0,0,50,1,99283,4.285597735765438,0,163.0,48.0,54.0,27.0,45.0,0,0,1,0,8.517193191416238,0,1,0,0
