,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,merchant_rating_count,merchant_rating,merchant_has_profile_picture,product_url,limited_quantity,discount,no_urgency,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,origin_m,origin_other,origin_s,origin_xs,origin_CN,origin_US,origin_VE,origin_other,origin_m,origin_other,origin_s,origin_xs
1324,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,106.0,45.0,62.0,39.0,89.0,0,1,0,0,0,0,0,1,0,1,0,0
1325,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,127.0,59.0,26.0,15.0,21.0,0,1,0,0,0,0,0,1,0,1,0,0
1326,8.0,7,1000,1,3.69,294,0,0,0,0,"Summer,Beach Shorts,Colorful,menswimshort,beachpant,Men's Fashion,pants,Swimwear,sportshort,swimwear for men,Running,Shorts,menfashionshort,sandybeach,Swimming,mensshortpant,men's shorts,Sport,Beach,shortsformen,Men",s,50,Livraison standard,2,0,36,50,821,3.766138855054811,0,https://www.wish.com/c/5e4de7c0fca4bd0c7f6e62a6,0,0,1,128.0,57.0,44.0,20.0,45.0,0,0,1,0,1,0,0,0,0,0,1,0
1327,14.0,107,1000,1,4.38,425,1,0,1,0,"sleeve v-neck,Summer,slim,Sleeve,Slim Fit,short sleeves,V-neck,Shorts,rompers womens jumpsuit,bodysuitwomen,contrastcolor,zippers,sexy jumpsuit,jumpsuit",m,50,Livraison standard,4,0,10,50,27175,3.966034958601656,0,https://www.wish.com/c/5c78d5ca8f7a796ffffd6fba,0,0,1,299.0,54.0,31.0,17.0,24.0,1,0,0,0,1,0,0,0,1,0,0,0
1328,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,370.0,115.0,50.0,21.0,18.0,0,1,0,0,0,0,0,1,0,1,0,0
1329,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,219.0,63.0,46.0,25.0,44.0,0,1,0,0,0,0,0,1,0,1,0,0
1330,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,39.0,12.0,5.0,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0,0
1332,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,843.0,484.0,350.0,182.0,328.0,0,1,0,0,0,0,0,1,0,1,0,0
1333,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,55.0,16.0,14.0,8.0,20.0,0,1,0,0,0,0,0,1,0,1,0,0
1334,12.0,93,1000,1,4.1,534,0,0,0,0,"Women Pants,harem,elastic waist,Yoga,oversizedpant,pants,bellydancepant,boho,gypsy,harem pants,trousersforwomen,trousers,dropcrotchpant,solid color,widetrouser,gypsypant",s,50,Livraison standard,3,0,40,50,15540,4.241312741312742,0,https://www.wish.com/c/5c29b30b97c6703dd54b1096,1,0,0,280.0,128.0,63.0,28.0,35.0,0,0,1,0,1,0,0,0,0,0,1,0
1335,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,5.0,3.0,1.0,1.0,2.0,0,1,0,0,0,0,0,1,0,1,0,0
1336,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,9.0,2.0,1.0,1.0,6.0,0,1,0,0,0,0,0,1,0,1,0,0
1337,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,55.0,30.0,16.0,6.0,7.0,0,1,0,0,0,0,0,1,0,1,0,0
1338,5.0,9,100,0,4.08,13,0,0,0,0,"Plus Size,dandelionfloralprinted,Shirt,Sleeve,boho,graphic tee,Tee Shirt,short sleeves,yoga top,Casual,Cool T-Shirts,Women's Fashion,Shorts,Print,Casual Tops,short sleeve shirt,Yoga,Fashion,Tops,T Shirts,Women",xs,20,Livraison standard,2,0,43,50,26018,3.8914213236989776,0,https://www.wish.com/c/5e974f0241bfa80828e9c0da,0,0,1,5.0,5.0,2.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1
1339,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,15.0,5.0,8.0,1.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0
1340,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,23.0,14.0,5.0,4.0,8.0,0,1,0,0,0,0,0,1,0,1,0,0
1341,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,118.0,42.0,38.0,22.0,19.0,0,1,0,0,0,0,0,1,0,1,0,0
1342,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,47.0,11.0,7.0,3.0,11.0,0,1,0,0,0,0,0,1,0,1,0,0
1343,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,57.0,9.0,7.0,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0
1344,7.0,34,5000,0,3.81,192,0,0,0,0,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,lipprint,Ladies,women shorts,Fashion,lip,women t shirt,Round neck,Casual,Print,tracksuitsforwomen,runningset,Necks",xs,6,Livraison standard,2,0,43,50,15348,4.013812874641647,0,https://www.wish.com/c/5eaa6872e868273dd4f538d2,0,0,1,104.0,20.0,29.0,6.0,33.0,0,0,0,1,1,0,0,0,0,0,0,1
1345,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,4.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
1347,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,27.0,18.0,7.0,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0,0
1348,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,0.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0
1349,8.0,252,1000,1,3.88,161,0,0,0,0,"gowns,Plus Size,pleated dress,Vintage Dresses,Cocktail,Summer,plus size dress,Tunic dress,Elegant,Women's Fashion,Fashion,sleeveless,Floral,princess dress,Dress,women sexy dress,Swing dress,pin up,Floral print,Sleeveless dress,Midi Dress,print dress,Print,party,Women,Pleated,retro",xs,14,Livraison standard,3,0,41,50,14780,3.9508119079837614,0,https://www.wish.com/c/5ae978af2d88f95727d921f2,0,0,1,79.0,23.0,34.0,10.0,15.0,0,0,0,1,1,0,0,0,0,0,0,1
1350,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,271.0,139.0,101.0,44.0,92.0,0,1,0,0,0,0,0,1,0,1,0,0
1351,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,8.0,7.0,3.0,4.0,8.0,0,1,0,0,0,0,0,1,0,1,0,0
1352,11.0,83,1000,0,3.63,118,0,0,0,0,"Summer,Fashion,Cotton T Shirt,summer t-shirts,short sleeves,T Shirts,Shorts,women t shirt,Casual T-Shirt,sexy,Casual,Women Fashion,plussizetshirt,women top,Cotton,Sleeve,fashion shirt,shortsleevetop,Tops,Women's Fashion,Pullovers,Women,lip,Print,Printed T Shirts,Red",m,50,Livraison standard,3,0,42,50,626,3.702875399361022,0,https://www.wish.com/c/5da7e257dca002097b158dfc,0,0,1,48.0,17.0,27.0,13.0,13.0,1,0,0,0,1,0,0,0,1,0,0,0
1353,8.0,7,10000,1,4.14,2604,0,0,0,0,"blouse,Summer,Vest,Printed T Shirts,Tank,Shirt,Sunflowers,Tops,womens top,Tee,tank top,T Shirts,Fashion,Print,sleeveless,Fashion tank top,Women's Fashion,Casual,Women",s,50,Livraison standard,2,0,42,50,13399,4.077095305619824,0,https://www.wish.com/c/5c3c095b2af01c230cd5dbf2,1,0,0,1428.0,555.0,340.0,122.0,159.0,0,0,1,0,1,0,0,0,0,0,1,0
1354,16.0,50,100,0,3.93,46,0,0,0,0,"Mini,Lace,Hollow-out,Long Sleeve,Dress,V-neck,Mini dress,Women's Fashion,Party Dress,Women Fashion,Women,sleeve dress,chiffon,Sleeve,Dresses,Lace Dress,chiffon dress,women dress",xs,18,Livraison standard,5,0,32,50,19632,4.310666259168704,0,https://www.wish.com/c/5cb43ef2351d553f2d276946,0,0,1,22.0,12.0,4.0,3.0,5.0,0,0,0,1,1,0,0,0,0,0,0,1
1355,8.0,68,8,0,5.0,0,0,0,0,0,"Mini,summer dress,Floral print,Summer,womensfahsion,Spaghetti,Dress,floralprinteddres,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdres,Women's Fashion,spaghettistrapdresse,Sexy Dress,Floral,sexy,Fashion",s,50,Livraison standard,3,0,43,50,626,3.916932907348243,0,https://www.wish.com/c/5eb2200b989caa081980b812,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0
1356,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,735.0,250.0,107.0,23.0,38.0,0,1,0,0,0,0,0,1,0,1,0,0
1357,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,236.0,46.0,33.0,23.0,39.0,0,1,0,0,0,0,0,1,0,1,0,0
1358,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,148.0,68.0,53.0,34.0,43.0,0,1,0,0,0,0,0,1,0,1,0,0
1359,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,625.0,213.0,134.0,44.0,41.0,0,1,0,0,0,0,0,1,0,1,0,0
1360,11.0,10,10000,0,3.65,2422,0,0,0,0,"blouse,Women,off shoulder top,Lace,Hollow-out,Tops,sexyblouse,lace shirts,flaresleeve,T Shirts,backless,Long sleeve top,Summer Fashion,sexy,white,women top,Women's Fashion,Sleeve,Shirt",s,50,Livraison standard,3,0,46,50,78616,4.310432990739798,0,https://www.wish.com/c/591c6e86681f5f27332330ce,0,0,1,1056.0,419.0,375.0,190.0,382.0,0,0,1,0,1,0,0,0,0,0,1,0
1361,11.0,85,50,1,4.0,7,0,0,0,0,"Fashion,Yoga,sexy Women's Fashion,Sleeve,Suits,short sleeves,Two piece set,T Shirts,Shorts,gymwear,Casual T-Shirt,Printed T Shirts,Clothes,Casual,Sports Wear,printed",xs,8,Livraison standard,3,0,36,50,21,3.7142857142857135,0,https://www.wish.com/c/5eba14a6aa66533dc41f2ae3,1,0,0,4.0,0.0,2.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1
1362,17.0,75,1000,0,4.18,479,0,0,0,0,"Summer,Coat,Tops,Tee,Harajuku,Hip Hop,3mreflective,kanyewest,streetwear,essential,T Shirts",s,50,Livraison standard,5,0,60,50,4778,4.180828798660527,1,https://www.wish.com/c/5d569982a4c254518f4e3f33,0,0,1,280.0,94.0,56.0,11.0,38.0,0,0,1,0,1,0,0,0,0,0,1,0
1363,7.0,68,10,0,1.5,2,0,0,0,0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Floral,sexy,Fashion",s,50,Livraison standard,2,0,43,50,397,3.8589420654911835,0,https://www.wish.com/c/5ea69521f5e1e65a3c70faa8,1,0,0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,1,0,0,0,0,0,1,0
1364,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,26.0,14.0,19.0,3.0,16.0,0,1,0,0,0,0,0,1,0,1,0,0
1365,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,3.0,0.0,2.0,1.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0
1366,5.89,5,100,1,4.15,48,0,0,0,0,"Summer,Fashion,plus size dress,Dress,slim,casual dresses,V-neck,Women's Fashion,Party Dress,Sexy Dress,Floral,Skirts,Casual,Slim Fit,Deep V-Neck,party,Plus Size,summer dress,Sleeveless dress,print dress,Ladies,women dress,shoulder dress,Clothes,Beach,sleeveless",xs,2,Livraison standard,1,0,30,50,150,3.993333333333333,0,https://www.wish.com/c/5ed0a8c8ada718467c37424f,1,0,0,30.0,7.0,4.0,2.0,5.0,0,0,0,1,1,0,0,0,0,0,0,1
1367,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,34.0,14.0,18.0,12.0,16.0,0,1,0,0,0,0,0,1,0,1,0,0
1368,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,2.0,1.0,1.0,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0,0
1369,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,14.0,4.0,5.0,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0,0
1370,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,381.0,134.0,110.0,66.0,79.0,0,1,0,0,0,0,0,1,0,1,0,0
1371,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,21.0,6.0,2.0,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0,0
1372,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,2.0,0.0,2.0,0.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0
1373,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,8.0,2.0,1.0,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0
1374,8.0,7,10000,1,3.7,2441,0,0,0,0,"Summer,Vest,Plus Size,Shirt,chiffon,Tops,Women's Fashion,Fashion,off shoulder,sleeveless,Casual",s,50,Livraison standard,3,0,41,50,39381,4.0663264010563465,0,https://www.wish.com/c/5bcd4a045d689f171be1655b,1,0,0,1070.0,460.0,373.0,181.0,357.0,0,0,1,0,1,0,0,0,0,0,1,0
1375,16.0,34,5000,1,4.28,1612,1,0,1,0,"Mini,womens dresses,Lace,Cocktail,slim dress,Dress,short sleeves,Mini dress,Women's Fashion,short sleeve dress,Summer,Party Dresses,princess dress,Bodycon Dress,Women,lace dresses,Shorts,Sleeve,Cocktail dresses,summer dress,Ladies,party,Fashion",m,9,Livraison standard,5,0,39,50,228676,4.23090311182634,1,https://www.wish.com/c/5aba0e4d35ca8601538db9b5,1,0,0,976.0,328.0,162.0,70.0,76.0,1,0,0,0,1,0,0,0,1,0,0,0
1376,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,133.0,59.0,32.0,23.0,32.0,0,1,0,0,0,0,0,1,0,1,0,0
1377,11.0,26,5000,1,4.04,1571,0,0,0,0,"Summer,Fashion,Lace,Princess,Dress,princessprom,punk,Women's Fashion,basicdressboho,Casual,Prom,lacesummer,vestido,hippie,Mori Girl,donnahoney,Clothing,Lolita,punkdres,Women",m,50,Livraison standard,3,0,46,50,47476,4.465350914146095,0,https://www.wish.com/c/5923db899009d70e4319514f,0,0,1,867.0,275.0,190.0,99.0,140.0,0,1,0,0,1,0,0,0,1,0,0,0
1378,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,356.0,198.0,157.0,70.0,114.0,0,1,0,0,1,0,0,0,0,1,0,0
1379,4.88,25,1000,0,4.0,16,0,0,0,0,"printtank,Tanktops for women,Fashion,Tops & Blouses,Lace,lace trim,Tank,Tops,tank top,Women's Fashion,featherprint,women tank top,Print,sleeveless,feather,Casual,irregularhem",xs,4,Livraison standard,1,0,41,50,130598,3.946790915634237,0,https://www.wish.com/c/5ebb83bfb3eb1c26cc6f048b,0,0,1,8.0,1.0,6.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1
1380,16.0,14,20000,0,4.27,2859,1,0,1,0,"Summer,sweetheart,Plus Size,ruffle,onepiece,sexy one piece bathing suit,One Piece Swimsuits,Swimwear,push up swimwear,Women's Fashion,one piece bathing suit,beachwear for women,fahsion,Suits,Swimming,Swimsuit,Women,Fashion,sexy monokini",m,50,Livraison standard,5,0,10,50,18910,4.387414066631412,1,https://www.wish.com/c/55c181dee7f48f42252fb7ff,0,0,1,1736.0,573.0,281.0,111.0,158.0,1,0,0,0,1,0,0,0,1,0,0,0
1381,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,28.0,12.0,8.0,6.0,16.0,0,1,0,0,0,0,0,1,0,1,0,0
1382,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,35.0,19.0,22.0,14.0,16.0,0,1,0,0,0,0,0,1,0,1,0,0
1383,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,15.0,11.0,11.0,1.0,6.0,0,1,0,0,0,0,0,1,0,1,0,0
1384,6.0,10,10000,0,4.06,1496,0,0,0,0,"Summer,Plus size top,Pleated,looseblouse,tank top,cottontop,Women's Fashion,Fashion,sleeveless tops,sexy,Tank,shouldertop,strap,loosevest,cottonblouse,blouse,Plus Size,womens  tank,Tops & Blouses,Shirt,Tops,Necks,Casual,backless,Tops & T-Shirts,Ladies,sleeveless,Cotton",s,50,Livraison standard,2,0,25,50,2359,4.188215345485375,0,https://www.wish.com/c/5b812c6bad9cf525ee514516,1,0,0,794.0,291.0,215.0,92.0,104.0,0,0,1,0,1,0,0,0,0,0,1,0
1385,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,57.0,20.0,34.0,9.0,50.0,0,1,0,0,1,0,0,0,0,1,0,0
1386,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,1334.0,348.0,206.0,86.0,133.0,0,1,0,0,0,0,0,1,0,1,0,0
1388,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,22.0,4.0,3.0,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0,0
1389,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,281.0,77.0,51.0,23.0,46.0,0,1,0,0,0,0,0,1,0,1,0,0
1390,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,1182.0,393.0,257.0,90.0,97.0,0,1,0,0,0,0,0,1,0,1,0,0
1391,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,9.0,4.0,1.0,1.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0
1392,15.0,13,1000,1,3.5,497,0,0,0,0,"Mini,Shorts,short dress,Sleeve,Summer,Long Sleeve,Evening Dress,Dress,Elegant Dress,Spring,Pullovers,Women's Fashion,Party Dress,Women,Long sleeved,Shirt,women dress,o-neck,Fashion,Casual,casual dress",xs,50,Livraison standard,4,0,41,50,3533,4.228700820832153,0,https://www.wish.com/c/5c710c76ebd9466c3e4861ad,1,0,0,184.0,93.0,92.0,44.0,84.0,0,0,0,1,1,0,0,0,0,0,0,1
1393,7.0,6,1000,0,3.75,68,0,0,0,0,"blouse,Summer,Fashion,Love,Shirt,Sleeve,Tee Shirt,topsamptshirt,short sleeves,Women's Fashion,Shorts,printed,Casual",xs,41,Livraison standard,2,0,135,50,331,3.930513595166163,0,https://www.wish.com/c/5d63a7dfa9c84677ea42887f,0,0,1,28.0,16.0,11.0,5.0,8.0,0,0,0,1,1,0,0,0,0,0,0,1
1394,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,148.0,59.0,38.0,13.0,31.0,0,1,0,0,1,0,0,0,0,1,0,0
1395,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,11.0,7.0,5.0,3.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0
1396,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,587.0,180.0,123.0,54.0,55.0,0,1,0,0,0,0,0,1,0,1,0,0
1397,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,91.0,57.0,28.0,17.0,40.0,0,1,0,0,0,0,0,1,0,1,0,0
1398,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,40.0,24.0,26.0,11.0,29.0,0,1,0,0,0,0,0,1,0,1,0,0
1399,8.0,31,1000,1,4.12,155,0,0,0,0,"Vest,Fashion,letter print,Shirt,topsamptshirt,tank top,tank tops women,Sleeveless Shirt,Plus Size,sleeveless tops,sleeveless,Sport,Casual,T Shirts,Women,Tank,Sexy Top,Tops,loose t-shirt,Women's Fashion,Cami Tank Tops,T-Shirt womens,Print,lace tank top,womens tank tops",s,50,Livraison standard,2,0,43,50,28295,3.8099664251634566,0,https://www.wish.com/c/5c920161bec77729d9490525,0,0,1,84.0,31.0,22.0,11.0,7.0,0,0,1,0,1,0,0,0,0,0,1,0
1400,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,530.0,136.0,82.0,34.0,43.0,0,1,0,0,0,0,0,1,0,1,0,0
1401,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,6.0,2.0,1.0,0.0,3.0,0,1,0,0,1,0,0,0,0,1,0,0
1402,11.0,10,10000,0,4.16,1780,1,1,0,0,"sexy tank,Tank,Necks,Halter,haltertank,women tank,tank top,ruchedtanktop,solidtank,Women's Fashion,slimtank,backless,cowlnecktank,ruchedtank,sexy,Tops,backlesstank,Women",s,5,Livraison standard,2,0,72,50,19436,4.109024490635933,0,https://www.wish.com/c/58ca99f931a345532b684d7e,0,0,1,975.0,406.0,210.0,94.0,95.0,0,0,1,0,1,0,0,0,0,0,1,0
1403,6.0,6,100,1,5.0,2,0,0,0,0,"Summer,casualjumpsuit,summerjumpsuit,cottonblendjumpsuit,jumpsuitforwomen,widelegpant,Jumpsuits & Rompers,sleevelessjumpsuit,loosejumpsuit,sleeveless,Women,women Jumpsuit,Casual,jumpsuit",xs,1,Standard Shipping,2,0,27,50,28,4.035714285714286,0,https://www.wish.com/c/5ed8b757c840df324c7796aa,0,0,1,2.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1
1404,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,21.0,8.0,4.0,4.0,8.0,0,1,0,0,0,0,0,1,0,1,0,0
1405,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,0,0,1,30.0,17.0,15.0,7.0,7.0,0,1,0,0,0,0,0,1,0,1,0,0
1406,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,1,0,0,2011.0,1127.0,849.0,360.0,310.0,0,1,0,0,0,0,0,1,0,1,0,0
